,tipo,categoria,pais_origem,pais_destino,ano,kg,valor
6665,Uvas frescas,,Brasil,Vietnã,2013,,
6666,Uvas frescas,,Brasil,"Wallis e Futuna, Ilhas",2013,,
6667,Uvas frescas,,Brasil,Provisão de Navios e Aeronaves,2013,,
6668,Uvas frescas,,Brasil,Africa do Sul,2014,,
6669,Uvas frescas,,Brasil,"Alemanha, República Democrática",2014,1649514.0,3524291.0
6670,Uvas frescas,,Brasil,Angola,2014,,
6671,Uvas frescas,,Brasil,Antígua e Barbuda,2014,,
6672,Uvas frescas,,Brasil,Arabia Saudita,2014,,
6673,Uvas frescas,,Brasil,Argélia,2014,,
6674,Uvas frescas,,Brasil,Argentina,2014,,
6675,Uvas frescas,,Brasil,Áustria,2014,,
6676,Uvas frescas,,Brasil,Bahamas,2014,,
6677,Uvas frescas,,Brasil,Bahrein,2014,,
6678,Uvas frescas,,Brasil,Bangladesh,2014,,
6679,Uvas frescas,,Brasil,Barbados,2014,,
6680,Uvas frescas,,Brasil,Barein,2014,,
6681,Uvas frescas,,Brasil,Bélgica,2014,16848.0,21255.0
6682,Uvas frescas,,Brasil,Belize,2014,,
6683,Uvas frescas,,Brasil,Bermudas,2014,,
6684,Uvas frescas,,Brasil,Bolívia,2014,,
6685,Uvas frescas,,Brasil,Bósnia,2014,,
6686,Uvas frescas,,Brasil,Brasil,2014,,
6687,Uvas frescas,,Brasil,Bulgária,2014,,
6688,Uvas frescas,,Brasil,Burquina Faso,2014,,
6689,Uvas frescas,,Brasil,Cabo Verde,2014,,
6690,Uvas frescas,,Brasil,Camarões,2014,,
6691,Uvas frescas,,Brasil,Camores,2014,,
6692,Uvas frescas,,Brasil,Canadá,2014,292980.0,761641.0
6693,Uvas frescas,,Brasil,Catar,2014,,
6694,Uvas frescas,,Brasil,"Cayman, Ilhas",2014,,
6695,Uvas frescas,,Brasil,Chile,2014,,
6696,Uvas frescas,,Brasil,China,2014,,
6697,Uvas frescas,,Brasil,Chipre,2014,,
6698,Uvas frescas,,Brasil,Cingapura,2014,,
6699,Uvas frescas,,Brasil,"Cocos (Keeling), Ilhas",2014,,
6700,Uvas frescas,,Brasil,"Cook, Ilhas",2014,,
6701,Uvas frescas,,Brasil,Colômbia,2014,,
6702,Uvas frescas,,Brasil,Congo,2014,,
6703,Uvas frescas,,Brasil,Coreia do Norte,2014,,
6704,Uvas frescas,,Brasil,Coreia do Sul,2014,,
6705,Uvas frescas,,Brasil,Costa do Marfim,2014,,
6706,Uvas frescas,,Brasil,Coveite,2014,,
6707,Uvas frescas,,Brasil,Croácia,2014,,
6708,Uvas frescas,,Brasil,Curaçao,2014,,
6709,Uvas frescas,,Brasil,Dinamarca,2014,97760.0,272459.0
6710,Uvas frescas,,Brasil,Djibuti,2014,,
6711,Uvas frescas,,Brasil,Egito,2014,,
6712,Uvas frescas,,Brasil,Emirados Árabes Unidos,2014,918000.0,2560696.0
6713,Uvas frescas,,Brasil,Eslovênia,2014,,
6714,Uvas frescas,,Brasil,Espanha,2014,,
6715,Uvas frescas,,Brasil,Estados Unidos,2014,61300.0,175546.0
6716,Uvas frescas,,Brasil,Falkland (Ilhas Malvinas),2014,,
6717,Uvas frescas,,Brasil,"Faroé, Ilhas",2014,,
6718,Uvas frescas,,Brasil,Filipinas,2014,,
6719,Uvas frescas,,Brasil,Finlândia,2014,152500.0,386650.0
6720,Uvas frescas,,Brasil,França,2014,,
6721,Uvas frescas,,Brasil,Gabão,2014,,
6722,Uvas frescas,,Brasil,Gana,2014,,
6723,Uvas frescas,,Brasil,Georgia,2014,,
6724,Uvas frescas,,Brasil,Gibraltar,2014,,
6725,Uvas frescas,,Brasil,Grécia,2014,,
6726,Uvas frescas,,Brasil,Guadalupe,2014,,
6727,Uvas frescas,,Brasil,Guiana,2014,,
6728,Uvas frescas,,Brasil,Guiana Francesa,2014,,
6729,Uvas frescas,,Brasil,Guiné-Bissau,2014,,
6730,Uvas frescas,,Brasil,Guine Equatorial,2014,4000.0,23363.0
6731,Uvas frescas,,Brasil,Honduras,2014,,
6732,Uvas frescas,,Brasil,Hong Kong,2014,,
6733,Uvas frescas,,Brasil,Ilha de Man,2014,,
6734,Uvas frescas,,Brasil,Ilhas Virgens,2014,,
6735,Uvas frescas,,Brasil,Índia,2014,,
6736,Uvas frescas,,Brasil,Indonésia,2014,,
6737,Uvas frescas,,Brasil,Irã,2014,,
6738,Uvas frescas,,Brasil,Iraque,2014,,
6739,Uvas frescas,,Brasil,Irlanda,2014,,
6740,Uvas frescas,,Brasil,Islândia,2014,,
6741,Uvas frescas,,Brasil,Itália,2014,,
6742,Uvas frescas,,Brasil,Japão,2014,,
6743,Uvas frescas,,Brasil,Jérsei,2014,,
6744,Uvas frescas,,Brasil,Jordânia,2014,,
6745,Uvas frescas,,Brasil,Letônia,2014,,
6746,Uvas frescas,,Brasil,Líbano,2014,,
6747,Uvas frescas,,Brasil,Libéria,2014,,
6748,Uvas frescas,,Brasil,Líbia,2014,,
6749,Uvas frescas,,Brasil,Lituânia,2014,255411.0,534737.0
6750,Uvas frescas,,Brasil,Luxemburgo,2014,,
6751,Uvas frescas,,Brasil,Macedônia,2014,,
6752,Uvas frescas,,Brasil,Malásia,2014,,
6753,Uvas frescas,,Brasil,Malta,2014,,
6754,Uvas frescas,,Brasil,"Marianas do Norte, Ilhas",2014,,
6755,Uvas frescas,,Brasil,Marrocos,2014,,
6756,Uvas frescas,,Brasil,"Marshall, Ilhas",2014,,
6757,Uvas frescas,,Brasil,Martinica,2014,,
6758,Uvas frescas,,Brasil,Mauricio,2014,,
6759,Uvas frescas,,Brasil,Mauritânia,2014,,
6760,Uvas frescas,,Brasil,Mexico,2014,,
6761,Uvas frescas,,Brasil,Mônaco,2014,,
6762,Uvas frescas,,Brasil,Mongólia,2014,,
6763,Uvas frescas,,Brasil,Montenegro,2014,,
6764,Uvas frescas,,Brasil,Nigéria,2014,,
6765,Uvas frescas,,Brasil,Noruega,2014,918992.0,2423945.0
6766,Uvas frescas,,Brasil,Omã,2014,,
6767,Uvas frescas,,Brasil,Países Baixos,2014,14927182.0,33260983.0
6768,Uvas frescas,,Brasil,Palau,2014,,
6769,Uvas frescas,,Brasil,Panamá,2014,,
6770,Uvas frescas,,Brasil,Paquistão,2014,,
6771,Uvas frescas,,Brasil,Paraguai,2014,,
6772,Uvas frescas,,Brasil,Pitcairn,2014,,
6773,Uvas frescas,,Brasil,Polônia,2014,,
6774,Uvas frescas,,Brasil,Porto Rico,2014,,
6775,Uvas frescas,,Brasil,Portugal,2014,,
6776,Uvas frescas,,Brasil,Quirguistão,2014,,
6777,Uvas frescas,,Brasil,Reino Unido,2014,8957593.0,22621039.0
6778,Uvas frescas,,Brasil,Republica Dominicana,2014,,
6779,Uvas frescas,,Brasil,Romênia,2014,,
6780,Uvas frescas,,Brasil,"Rússia,  Federação da",2014,66912.0,150552.0
6781,Uvas frescas,,Brasil,Samoa Americana,2014,,
6782,Uvas frescas,,Brasil,São Cristóvão e Névis,2014,,
6783,Uvas frescas,,Brasil,São Tomé e Príncipe,2014,,
6784,Uvas frescas,,Brasil,São Vicente e Granadinas,2014,,
6785,Uvas frescas,,Brasil,Serra Leoa,2014,,
6786,Uvas frescas,,Brasil,Senegal,2014,,
6787,Uvas frescas,,Brasil,Singapura,2014,,
6788,Uvas frescas,,Brasil,Sri Lanka,2014,,
6789,Uvas frescas,,Brasil,Suazilândia,2014,,
6790,Uvas frescas,,Brasil,Suécia,2014,,
6791,Uvas frescas,,Brasil,Suíça,2014,,
6792,Uvas frescas,,Brasil,Suriname,2014,,
6793,Uvas frescas,,Brasil,Tailândia,2014,,
6794,Uvas frescas,,Brasil,Taiwan,2014,,
6795,Uvas frescas,,Brasil,Tanzânia,2014,,
6796,Uvas frescas,,Brasil,Togo,2014,,
6797,Uvas frescas,,Brasil,Trindade e Tobago,2014,,
6798,Uvas frescas,,Brasil,Tunísia,2014,,
6799,Uvas frescas,,Brasil,"Turcas e Caicos, ilhas",2014,,
6800,Uvas frescas,,Brasil,Turquia,2014,,
6801,Uvas frescas,,Brasil,Tuvalu,2014,,
6802,Uvas frescas,,Brasil,Uruguai,2014,28960.0,73671.0
6803,Uvas frescas,,Brasil,Vanuatu,2014,,
6804,Uvas frescas,,Brasil,Venezuela,2014,,
6805,Uvas frescas,,Brasil,Vietnã,2014,,
6806,Uvas frescas,,Brasil,"Wallis e Futuna, Ilhas",2014,,
6807,Uvas frescas,,Brasil,Provisão de Navios e Aeronaves,2014,,
6808,Uvas frescas,,Brasil,Africa do Sul,2015,,
6809,Uvas frescas,,Brasil,"Alemanha, República Democrática",2015,3277187.0,6532957.0
6810,Uvas frescas,,Brasil,Angola,2015,,
6811,Uvas frescas,,Brasil,Antígua e Barbuda,2015,,
6812,Uvas frescas,,Brasil,Arabia Saudita,2015,61200.0,140760.0
6813,Uvas frescas,,Brasil,Argélia,2015,,
6814,Uvas frescas,,Brasil,Argentina,2015,,
6815,Uvas frescas,,Brasil,Áustria,2015,,
6816,Uvas frescas,,Brasil,Bahamas,2015,,
6817,Uvas frescas,,Brasil,Bahrein,2015,,
6818,Uvas frescas,,Brasil,Bangladesh,2015,,
6819,Uvas frescas,,Brasil,Barbados,2015,,
6820,Uvas frescas,,Brasil,Barein,2015,,
6821,Uvas frescas,,Brasil,Bélgica,2015,88832.0,219060.0
6822,Uvas frescas,,Brasil,Belize,2015,,
6823,Uvas frescas,,Brasil,Bermudas,2015,,
6824,Uvas frescas,,Brasil,Bolívia,2015,,
6825,Uvas frescas,,Brasil,Bósnia,2015,,
6826,Uvas frescas,,Brasil,Brasil,2015,,
6827,Uvas frescas,,Brasil,Bulgária,2015,,
6828,Uvas frescas,,Brasil,Burquina Faso,2015,,
6829,Uvas frescas,,Brasil,Cabo Verde,2015,,
6830,Uvas frescas,,Brasil,Camarões,2015,,
6831,Uvas frescas,,Brasil,Camores,2015,,
6832,Uvas frescas,,Brasil,Canadá,2015,239200.0,582653.0
6833,Uvas frescas,,Brasil,Catar,2015,,
6834,Uvas frescas,,Brasil,"Cayman, Ilhas",2015,,
6835,Uvas frescas,,Brasil,Chile,2015,,
6836,Uvas frescas,,Brasil,China,2015,,
6837,Uvas frescas,,Brasil,Chipre,2015,,
6838,Uvas frescas,,Brasil,Cingapura,2015,,
6839,Uvas frescas,,Brasil,"Cocos (Keeling), Ilhas",2015,,
6840,Uvas frescas,,Brasil,"Cook, Ilhas",2015,,
6841,Uvas frescas,,Brasil,Colômbia,2015,,
6842,Uvas frescas,,Brasil,Congo,2015,,
6843,Uvas frescas,,Brasil,Coreia do Norte,2015,,
6844,Uvas frescas,,Brasil,Coreia do Sul,2015,,
6845,Uvas frescas,,Brasil,Costa do Marfim,2015,,
6846,Uvas frescas,,Brasil,Coveite,2015,,
6847,Uvas frescas,,Brasil,Croácia,2015,,
6848,Uvas frescas,,Brasil,Curaçao,2015,,
6849,Uvas frescas,,Brasil,Dinamarca,2015,118565.0,289554.0
6850,Uvas frescas,,Brasil,Djibuti,2015,,
6851,Uvas frescas,,Brasil,Egito,2015,,
6852,Uvas frescas,,Brasil,Emirados Árabes Unidos,2015,1341949.0,3423418.0
6853,Uvas frescas,,Brasil,Eslovênia,2015,,
6854,Uvas frescas,,Brasil,Espanha,2015,,
6855,Uvas frescas,,Brasil,Estados Unidos,2015,500450.0,1643930.0
6856,Uvas frescas,,Brasil,Falkland (Ilhas Malvinas),2015,,
6857,Uvas frescas,,Brasil,"Faroé, Ilhas",2015,,
6858,Uvas frescas,,Brasil,Filipinas,2015,,
6859,Uvas frescas,,Brasil,Finlândia,2015,123500.0,253387.0
6860,Uvas frescas,,Brasil,França,2015,,
6861,Uvas frescas,,Brasil,Gabão,2015,,
6862,Uvas frescas,,Brasil,Gana,2015,,
6863,Uvas frescas,,Brasil,Georgia,2015,,
6864,Uvas frescas,,Brasil,Gibraltar,2015,,
6865,Uvas frescas,,Brasil,Grécia,2015,,
6866,Uvas frescas,,Brasil,Guadalupe,2015,,
6867,Uvas frescas,,Brasil,Guiana,2015,,
6868,Uvas frescas,,Brasil,Guiana Francesa,2015,,
6869,Uvas frescas,,Brasil,Guiné-Bissau,2015,,
6870,Uvas frescas,,Brasil,Guine Equatorial,2015,,
6871,Uvas frescas,,Brasil,Honduras,2015,,
6872,Uvas frescas,,Brasil,Hong Kong,2015,,
6873,Uvas frescas,,Brasil,Ilha de Man,2015,,
6874,Uvas frescas,,Brasil,Ilhas Virgens,2015,,
6875,Uvas frescas,,Brasil,Índia,2015,,
6876,Uvas frescas,,Brasil,Indonésia,2015,,
6877,Uvas frescas,,Brasil,Irã,2015,,
6878,Uvas frescas,,Brasil,Iraque,2015,,
6879,Uvas frescas,,Brasil,Irlanda,2015,,
6880,Uvas frescas,,Brasil,Islândia,2015,,
6881,Uvas frescas,,Brasil,Itália,2015,,
6882,Uvas frescas,,Brasil,Japão,2015,,
6883,Uvas frescas,,Brasil,Jérsei,2015,,
6884,Uvas frescas,,Brasil,Jordânia,2015,,
6885,Uvas frescas,,Brasil,Letônia,2015,,
6886,Uvas frescas,,Brasil,Líbano,2015,,
6887,Uvas frescas,,Brasil,Libéria,2015,,
6888,Uvas frescas,,Brasil,Líbia,2015,,
6889,Uvas frescas,,Brasil,Lituânia,2015,133236.0,208166.0
6890,Uvas frescas,,Brasil,Luxemburgo,2015,,
6891,Uvas frescas,,Brasil,Macedônia,2015,,
6892,Uvas frescas,,Brasil,Malásia,2015,,
6893,Uvas frescas,,Brasil,Malta,2015,,
6894,Uvas frescas,,Brasil,"Marianas do Norte, Ilhas",2015,,
6895,Uvas frescas,,Brasil,Marrocos,2015,,
6896,Uvas frescas,,Brasil,"Marshall, Ilhas",2015,,
6897,Uvas frescas,,Brasil,Martinica,2015,,
6898,Uvas frescas,,Brasil,Mauricio,2015,,
6899,Uvas frescas,,Brasil,Mauritânia,2015,,
6900,Uvas frescas,,Brasil,Mexico,2015,,
6901,Uvas frescas,,Brasil,Mônaco,2015,,
6902,Uvas frescas,,Brasil,Mongólia,2015,,
6903,Uvas frescas,,Brasil,Montenegro,2015,,
6904,Uvas frescas,,Brasil,Nigéria,2015,61200.0,82620.0
6905,Uvas frescas,,Brasil,Noruega,2015,604000.0,1490491.0
6906,Uvas frescas,,Brasil,Omã,2015,,
6907,Uvas frescas,,Brasil,Países Baixos,2015,17860220.0,34025630.0
6908,Uvas frescas,,Brasil,Palau,2015,,
6909,Uvas frescas,,Brasil,Panamá,2015,,
6910,Uvas frescas,,Brasil,Paquistão,2015,,
6911,Uvas frescas,,Brasil,Paraguai,2015,,
6912,Uvas frescas,,Brasil,Pitcairn,2015,,
6913,Uvas frescas,,Brasil,Polônia,2015,,
6914,Uvas frescas,,Brasil,Porto Rico,2015,,
6915,Uvas frescas,,Brasil,Portugal,2015,,
6916,Uvas frescas,,Brasil,Quirguistão,2015,,
6917,Uvas frescas,,Brasil,Reino Unido,2015,9569389.0,22726525.0
6918,Uvas frescas,,Brasil,Republica Dominicana,2015,,
6919,Uvas frescas,,Brasil,Romênia,2015,,
6920,Uvas frescas,,Brasil,"Rússia,  Federação da",2015,208715.0,335657.0
6921,Uvas frescas,,Brasil,Samoa Americana,2015,,
6922,Uvas frescas,,Brasil,São Cristóvão e Névis,2015,,
6923,Uvas frescas,,Brasil,São Tomé e Príncipe,2015,,
6924,Uvas frescas,,Brasil,São Vicente e Granadinas,2015,,
6925,Uvas frescas,,Brasil,Serra Leoa,2015,,
6926,Uvas frescas,,Brasil,Senegal,2015,,
6927,Uvas frescas,,Brasil,Singapura,2015,,
6928,Uvas frescas,,Brasil,Sri Lanka,2015,,
6929,Uvas frescas,,Brasil,Suazilândia,2015,,
6930,Uvas frescas,,Brasil,Suécia,2015,89000.0,174394.0
6931,Uvas frescas,,Brasil,Suíça,2015,,
6932,Uvas frescas,,Brasil,Suriname,2015,,
6933,Uvas frescas,,Brasil,Tailândia,2015,,
6934,Uvas frescas,,Brasil,Taiwan,2015,,
6935,Uvas frescas,,Brasil,Tanzânia,2015,,
6936,Uvas frescas,,Brasil,Togo,2015,,
6937,Uvas frescas,,Brasil,Trindade e Tobago,2015,,
6938,Uvas frescas,,Brasil,Tunísia,2015,,
6939,Uvas frescas,,Brasil,"Turcas e Caicos, ilhas",2015,,
6940,Uvas frescas,,Brasil,Turquia,2015,,
6941,Uvas frescas,,Brasil,Tuvalu,2015,,
6942,Uvas frescas,,Brasil,Uruguai,2015,108040.0,177749.0
6943,Uvas frescas,,Brasil,Vanuatu,2015,,
6944,Uvas frescas,,Brasil,Venezuela,2015,,
6945,Uvas frescas,,Brasil,Vietnã,2015,,
6946,Uvas frescas,,Brasil,"Wallis e Futuna, Ilhas",2015,,
6947,Uvas frescas,,Brasil,Provisão de Navios e Aeronaves,2015,,
6948,Uvas frescas,,Brasil,Africa do Sul,2016,,
6949,Uvas frescas,,Brasil,"Alemanha, República Democrática",2016,2384112.0,5161080.0
6950,Uvas frescas,,Brasil,Angola,2016,,
6951,Uvas frescas,,Brasil,Antígua e Barbuda,2016,,
6952,Uvas frescas,,Brasil,Arabia Saudita,2016,,
6953,Uvas frescas,,Brasil,Argélia,2016,,
6954,Uvas frescas,,Brasil,Argentina,2016,1156368.0,2340897.0
6955,Uvas frescas,,Brasil,Áustria,2016,,
6956,Uvas frescas,,Brasil,Bahamas,2016,,
6957,Uvas frescas,,Brasil,Bahrein,2016,,
6958,Uvas frescas,,Brasil,Bangladesh,2016,,
6959,Uvas frescas,,Brasil,Barbados,2016,,
6960,Uvas frescas,,Brasil,Barein,2016,,
6961,Uvas frescas,,Brasil,Bélgica,2016,,
6962,Uvas frescas,,Brasil,Belize,2016,,
6963,Uvas frescas,,Brasil,Bermudas,2016,,
6964,Uvas frescas,,Brasil,Bolívia,2016,,
6965,Uvas frescas,,Brasil,Bósnia,2016,,
6966,Uvas frescas,,Brasil,Brasil,2016,,
6967,Uvas frescas,,Brasil,Bulgária,2016,,
6968,Uvas frescas,,Brasil,Burquina Faso,2016,,
6969,Uvas frescas,,Brasil,Cabo Verde,2016,,
6970,Uvas frescas,,Brasil,Camarões,2016,,
6971,Uvas frescas,,Brasil,Camores,2016,,
6972,Uvas frescas,,Brasil,Canadá,2016,110752.0,287454.0
6973,Uvas frescas,,Brasil,Catar,2016,,
6974,Uvas frescas,,Brasil,"Cayman, Ilhas",2016,,
6975,Uvas frescas,,Brasil,Chile,2016,14.0,25963.0
6976,Uvas frescas,,Brasil,China,2016,,
6977,Uvas frescas,,Brasil,Chipre,2016,,
6978,Uvas frescas,,Brasil,Cingapura,2016,,
6979,Uvas frescas,,Brasil,"Cocos (Keeling), Ilhas",2016,,
6980,Uvas frescas,,Brasil,"Cook, Ilhas",2016,,
6981,Uvas frescas,,Brasil,Colômbia,2016,,
6982,Uvas frescas,,Brasil,Congo,2016,,
6983,Uvas frescas,,Brasil,Coreia do Norte,2016,,
6984,Uvas frescas,,Brasil,Coreia do Sul,2016,,
6985,Uvas frescas,,Brasil,Costa do Marfim,2016,,
6986,Uvas frescas,,Brasil,Coveite,2016,,
6987,Uvas frescas,,Brasil,Croácia,2016,,
6988,Uvas frescas,,Brasil,Curaçao,2016,,
6989,Uvas frescas,,Brasil,Dinamarca,2016,12000.0,29594.0
6990,Uvas frescas,,Brasil,Djibuti,2016,,
6991,Uvas frescas,,Brasil,Egito,2016,,
6992,Uvas frescas,,Brasil,Emirados Árabes Unidos,2016,1648528.0,4118900.0
6993,Uvas frescas,,Brasil,Eslovênia,2016,,
6994,Uvas frescas,,Brasil,Espanha,2016,14400.0,36070.0
6995,Uvas frescas,,Brasil,Estados Unidos,2016,425988.0,1321045.0
6996,Uvas frescas,,Brasil,Falkland (Ilhas Malvinas),2016,,
6997,Uvas frescas,,Brasil,"Faroé, Ilhas",2016,,
6998,Uvas frescas,,Brasil,Filipinas,2016,,
6999,Uvas frescas,,Brasil,Finlândia,2016,24000.0,65352.0
7000,Uvas frescas,,Brasil,França,2016,,
7001,Uvas frescas,,Brasil,Gabão,2016,,
7002,Uvas frescas,,Brasil,Gana,2016,,
7003,Uvas frescas,,Brasil,Georgia,2016,,
7004,Uvas frescas,,Brasil,Gibraltar,2016,,
7005,Uvas frescas,,Brasil,Grécia,2016,,
7006,Uvas frescas,,Brasil,Guadalupe,2016,,
7007,Uvas frescas,,Brasil,Guiana,2016,,
7008,Uvas frescas,,Brasil,Guiana Francesa,2016,,
7009,Uvas frescas,,Brasil,Guiné-Bissau,2016,,
7010,Uvas frescas,,Brasil,Guine Equatorial,2016,,
7011,Uvas frescas,,Brasil,Honduras,2016,,
7012,Uvas frescas,,Brasil,Hong Kong,2016,,
7013,Uvas frescas,,Brasil,Ilha de Man,2016,,
7014,Uvas frescas,,Brasil,Ilhas Virgens,2016,,
7015,Uvas frescas,,Brasil,Índia,2016,,
7016,Uvas frescas,,Brasil,Indonésia,2016,,
7017,Uvas frescas,,Brasil,Irã,2016,,
7018,Uvas frescas,,Brasil,Iraque,2016,,
7019,Uvas frescas,,Brasil,Irlanda,2016,162885.0,433477.0
7020,Uvas frescas,,Brasil,Islândia,2016,12000.0,36321.0
7021,Uvas frescas,,Brasil,Itália,2016,,
7022,Uvas frescas,,Brasil,Japão,2016,,
7023,Uvas frescas,,Brasil,Jérsei,2016,,
7024,Uvas frescas,,Brasil,Jordânia,2016,,
7025,Uvas frescas,,Brasil,Letônia,2016,,
7026,Uvas frescas,,Brasil,Líbano,2016,,
7027,Uvas frescas,,Brasil,Libéria,2016,,
7028,Uvas frescas,,Brasil,Líbia,2016,,
7029,Uvas frescas,,Brasil,Lituânia,2016,,
7030,Uvas frescas,,Brasil,Luxemburgo,2016,,
7031,Uvas frescas,,Brasil,Macedônia,2016,,
7032,Uvas frescas,,Brasil,Malásia,2016,,
7033,Uvas frescas,,Brasil,Malta,2016,,
7034,Uvas frescas,,Brasil,"Marianas do Norte, Ilhas",2016,,
7035,Uvas frescas,,Brasil,Marrocos,2016,,
7036,Uvas frescas,,Brasil,"Marshall, Ilhas",2016,,
7037,Uvas frescas,,Brasil,Martinica,2016,,
7038,Uvas frescas,,Brasil,Mauricio,2016,,
7039,Uvas frescas,,Brasil,Mauritânia,2016,,
7040,Uvas frescas,,Brasil,Mexico,2016,,
7041,Uvas frescas,,Brasil,Mônaco,2016,,
7042,Uvas frescas,,Brasil,Mongólia,2016,,
7043,Uvas frescas,,Brasil,Montenegro,2016,,
7044,Uvas frescas,,Brasil,Nigéria,2016,,
7045,Uvas frescas,,Brasil,Noruega,2016,661500.0,1603529.0
7046,Uvas frescas,,Brasil,Omã,2016,,
7047,Uvas frescas,,Brasil,Países Baixos,2016,16136676.0,32374970.0
7048,Uvas frescas,,Brasil,Palau,2016,,
7049,Uvas frescas,,Brasil,Panamá,2016,,
7050,Uvas frescas,,Brasil,Paquistão,2016,,
7051,Uvas frescas,,Brasil,Paraguai,2016,,
7052,Uvas frescas,,Brasil,Pitcairn,2016,,
7053,Uvas frescas,,Brasil,Polônia,2016,,
7054,Uvas frescas,,Brasil,Porto Rico,2016,,
7055,Uvas frescas,,Brasil,Portugal,2016,,
7056,Uvas frescas,,Brasil,Quirguistão,2016,,
7057,Uvas frescas,,Brasil,Reino Unido,2016,7619756.0,16444532.0
7058,Uvas frescas,,Brasil,Republica Dominicana,2016,,
7059,Uvas frescas,,Brasil,Romênia,2016,,
7060,Uvas frescas,,Brasil,"Rússia,  Federação da",2016,,
7061,Uvas frescas,,Brasil,Samoa Americana,2016,,
7062,Uvas frescas,,Brasil,São Cristóvão e Névis,2016,,
7063,Uvas frescas,,Brasil,São Tomé e Príncipe,2016,,
7064,Uvas frescas,,Brasil,São Vicente e Granadinas,2016,,
7065,Uvas frescas,,Brasil,Serra Leoa,2016,,
7066,Uvas frescas,,Brasil,Senegal,2016,,
7067,Uvas frescas,,Brasil,Singapura,2016,,
7068,Uvas frescas,,Brasil,Sri Lanka,2016,,
7069,Uvas frescas,,Brasil,Suazilândia,2016,,
7070,Uvas frescas,,Brasil,Suécia,2016,357380.0,772718.0
7071,Uvas frescas,,Brasil,Suíça,2016,,
7072,Uvas frescas,,Brasil,Suriname,2016,,
7073,Uvas frescas,,Brasil,Tailândia,2016,,
7074,Uvas frescas,,Brasil,Taiwan,2016,,
7075,Uvas frescas,,Brasil,Tanzânia,2016,,
7076,Uvas frescas,,Brasil,Togo,2016,,
7077,Uvas frescas,,Brasil,Trindade e Tobago,2016,,
7078,Uvas frescas,,Brasil,Tunísia,2016,,
7079,Uvas frescas,,Brasil,"Turcas e Caicos, ilhas",2016,,
7080,Uvas frescas,,Brasil,Turquia,2016,,
7081,Uvas frescas,,Brasil,Tuvalu,2016,,
7082,Uvas frescas,,Brasil,Uruguai,2016,86816.0,203228.0
7083,Uvas frescas,,Brasil,Vanuatu,2016,,
7084,Uvas frescas,,Brasil,Venezuela,2016,,
7085,Uvas frescas,,Brasil,Vietnã,2016,,
7086,Uvas frescas,,Brasil,"Wallis e Futuna, Ilhas",2016,,
7087,Uvas frescas,,Brasil,Provisão de Navios e Aeronaves,2016,,
7088,Uvas frescas,,Brasil,Africa do Sul,2017,,
7089,Uvas frescas,,Brasil,"Alemanha, República Democrática",2017,3353831.0,6730502.0
7090,Uvas frescas,,Brasil,Angola,2017,,
7091,Uvas frescas,,Brasil,Antígua e Barbuda,2017,,
7092,Uvas frescas,,Brasil,Arabia Saudita,2017,,
7093,Uvas frescas,,Brasil,Argélia,2017,,
7094,Uvas frescas,,Brasil,Argentina,2017,2872152.0,5757072.0
7095,Uvas frescas,,Brasil,Áustria,2017,,
7096,Uvas frescas,,Brasil,Bahamas,2017,,
7097,Uvas frescas,,Brasil,Bahrein,2017,,
7098,Uvas frescas,,Brasil,Bangladesh,2017,,
7099,Uvas frescas,,Brasil,Barbados,2017,,
7100,Uvas frescas,,Brasil,Barein,2017,,
7101,Uvas frescas,,Brasil,Bélgica,2017,,
7102,Uvas frescas,,Brasil,Belize,2017,,
7103,Uvas frescas,,Brasil,Bermudas,2017,,
7104,Uvas frescas,,Brasil,Bolívia,2017,,
7105,Uvas frescas,,Brasil,Bósnia,2017,,
7106,Uvas frescas,,Brasil,Brasil,2017,,
7107,Uvas frescas,,Brasil,Bulgária,2017,,
7108,Uvas frescas,,Brasil,Burquina Faso,2017,,
7109,Uvas frescas,,Brasil,Cabo Verde,2017,,
7110,Uvas frescas,,Brasil,Camarões,2017,,
7111,Uvas frescas,,Brasil,Camores,2017,,
7112,Uvas frescas,,Brasil,Canadá,2017,12983.0,74228.0
7113,Uvas frescas,,Brasil,Catar,2017,,
7114,Uvas frescas,,Brasil,"Cayman, Ilhas",2017,,
7115,Uvas frescas,,Brasil,Chile,2017,,
7116,Uvas frescas,,Brasil,China,2017,,
7117,Uvas frescas,,Brasil,Chipre,2017,,
7118,Uvas frescas,,Brasil,Cingapura,2017,,
7119,Uvas frescas,,Brasil,"Cocos (Keeling), Ilhas",2017,,
7120,Uvas frescas,,Brasil,"Cook, Ilhas",2017,,
7121,Uvas frescas,,Brasil,Colômbia,2017,,
7122,Uvas frescas,,Brasil,Congo,2017,,
7123,Uvas frescas,,Brasil,Coreia do Norte,2017,,
7124,Uvas frescas,,Brasil,Coreia do Sul,2017,,
7125,Uvas frescas,,Brasil,Costa do Marfim,2017,,
7126,Uvas frescas,,Brasil,Coveite,2017,,
7127,Uvas frescas,,Brasil,Croácia,2017,,
7128,Uvas frescas,,Brasil,Curaçao,2017,,
7129,Uvas frescas,,Brasil,Dinamarca,2017,,
7130,Uvas frescas,,Brasil,Djibuti,2017,,
7131,Uvas frescas,,Brasil,Egito,2017,,
7132,Uvas frescas,,Brasil,Emirados Árabes Unidos,2017,1645205.0,4252353.0
